Name,EUR Notional,Volume,Ask Size,Ask Price,Bid Size,Bid Price,Last Price,Close Price
0R1Il,15067246.511798769453,62723,,,,,267.12000000,0.0
SY1d,14917635.128061000000,136912,,,,,110.90000000,0.0
FRAd,14864347.679456000000,299980,,,,,48.32000000,0.0
EDENp,14800268.337951000000,328972,,,,,44.46700000,0.0
0R0Xl,14762724.647122692725,15073,,,,,1084.59000000,0.0
UNAa,14694793.895258000000,352085,,,,,41.90500000,0.0
SGSNz,14677727.893805422335,5895,,,,,2539.00000000,0.0
PUMd,14559925.132936000000,189528,,,,,76.82000000,0.0
SHBAs,14530091.447222028649,1729538,,,,,85.92000000,0.0
NGl,14424220.033790290600,1041524,,,,,1171.00000000,0.0
RELl,14390801.575170241800,511030,,,,,2392.25000000,0.0
MBm,14389163.252144000000,1532504,,,,,9.31800000,0.0
0JFHl,14379089.268910604415,367119,,,,,45.86500000,0.0
OMVv,14371680.426024000000,324976,,,,,43.99000000,0.0
SBRYl,14343929.138501848000,4806483,,,,,252.90000000,0.0
UN01d,14265441.249357000000,612204,,,,,23.28000000,0.0
CNAl,14246586.178415853600,15263760,,,,,78.81118900,0.0
NZYMBc,14179479.613572484809,231095,,,,,458.50000000,0.0
SANDs,14003506.960936314363,709595,,,,,202.22730000,0.0
BOSSd,13942923.071190000000,265568,,,,,52.44000000,0.0
DANSKc,13914330.309340081734,889070,,,,,117.90000000,0.0
SIGNz,13842063.187100910248,598406,,,,,23.86000000,0.0
STBOs,13767687.794948876102,1492937,,,,,88.64568800,0.0
HLl,13748566.642842486200,1165852,,,,,1002.50000000,0.0
AMSe,13669535.199259000000,232884,,,,,58.38000000,0.0
CNYBa,13659839.811798769453,2669600,,,,,5.65510000,0.0
TELIAs,13647318.938609659311,3695105,,,,,38.17000000,0.0
RRl,13568223.899970717200,11446316,,,,,99.40000000,0.0
CVNAn,13533183.039268910604,111357,,,,,119.10000000,0.0
SLHNz,13526094.494352549672,23098,,,,,600.20000000,0.0
MGGTl,13494477.305341874100,1490201,,,,,762.25000000,0.0
EVKd,13486046.840755000000,535861,,,,,24.98000000,0.0
WRT1Vh,13438122.657398000000,1584655,,,,,8.29000000,0.0
KBXd,13437447.298200000000,192952,,,,,68.34610000,0.0
UPMh,13405055.645354000000,446925,,,,,29.77000000,0.0
WIZZl,13398601.156993451800,389929,,,,,2819.00000000,0.0
CNEl,13287179.419461037500,5024141,,,,,222.60000000,0.0
ISACl,13244238.925081433225,203920,,,,,71.89000000,0.0
KGFl,13174769.939978691500,4285229,,,,,260.50000000,0.0
AKEp,13157072.167942000000,121078,,,,,107.60000000,0.0
FORTMh,13123342.851798000000,802623,,,,,16.30000000,0.0
TKAd,13020519.979233000000,1668539,,,,,7.64400000,0.0
TEFe,12939485.735899000000,2936199,,,,,4.38300000,0.0
AEMEp,12817640.000000000000,200000,,,,,64.08820000,0.0
0QZIl,12790529.390608034745,62980,,,,,224.85000000,0.0
CABKe,12783313.662461000000,4050548,,,,,3.12900000,0.0
ATCOAs,12775952.437317363531,267404,,,,,486.90000000,0.0
WLNp,12690144.114495000000,323371,,,,,38.38000000,0.0
IMBl,12636063.704970824200,657393,,,,,1627.16830000,0.0
UMIb,12613611.377763000000,316412,,,,,40.05000000,0.0
SAMPOh,12575805.130058000000,278930,,,,,45.08580000,0.0
ACSe,12443146.334370000000,505967,,,,,24.38000000,0.0
WKLa,12433878.916282000000,129442,,,,,97.46000000,0.0
ADENz,12426793.380446314965,305611,,,,,41.28140000,0.0
CORPl,12273092.743394860659,143000,,,,,94.85470000,0.0
ELUXBs,12255605.009456155633,888972,,,,,141.03610000,0.0
0JS2l,12239093.806550850525,235364,,,,,57.48000000,0.0
SMINl,12195540.079687967200,711531,,,,,1432.64180000,0.0
NDAs,12130546.031263066202,1269899,,,,,98.37000000,0.0
YAROs,12124090.593562424970,260514,,,,,454.70000000,0.0
STMNz,12097442.815319565430,8308,,,,,1493.70130000,0.0
VAR1d,12095233.428064000000,133470,,,,,92.16000000,0.0
NIBEBs,12033234.615760549748,1222693,,,,,101.74000000,0.0
EXH1d,12023754.638303000000,367979,,,,,32.68404600,0.0
JMATl,11984213.653084544500,537121,,,,,1886.50000000,0.0
COLOBc,11964890.808467225897,85911,,,,,1044.00000000,0.0
STERVh,11918814.399337000000,657768,,,,,18.00500000,0.0
ADMl,11806728.050335207100,388693,,,,,2550.50000000,0.0
BVAl,11738239.337228000000,2224222,,,,,5.25700000,0.0
SECUBs,11722420.465651664731,1148506,,,,,106.20000000,0.0
TWl,11684569.286003743500,7425029,,,,,131.85000000,0.0
UHRz,11657498.061388861701,45360,,,,,261.50000000,0.0
ANTOl,11642714.961622306700,581315,,,,,1678.50000000,0.0
ABBVn,11546860.830618892508,81994,,,,,162.68000000,0.0
ENp,11476248.443319000000,361912,,,,,31.69000000,0.0
VACNz,11472287.157635313693,33663,,,,,345.40000000,0.0
NOKIAh,11414133.299859000000,2264624,,,,,5.09000000,0.0
UBIp,11336798.840342000000,281822,,,,,40.83500000,0.0
GXId,11327511.101638000000,170539,,,,,66.15000000,0.0
ADPp,11320923.066807000000,83886,,,,,132.05000000,0.0
SDFd,11313769.765297000000,406889,,,,,28.82924900,0.0
BARNz,11283864.919676030146,5233,,,,,2234.00000000,0.0
WEIRl,11188867.190442082100,563766,,,,,1664.76507200,0.0
FGRp,11187002.309158000000,119293,,,,,93.02000000,0.0
IPNp,11080741.495277000000,96178,,,,,116.04933000,0.0
ERFp,11070518.525035000000,122092,,,,,91.24000000,0.0
LUNEs,11065409.550641598916,282671,,,,,405.20000000,0.0
PUBp,10939075.713774000000,198097,,,,,54.79000000,0.0
G1Ad,10921918.188853000000,288336,,,,,37.51000000,0.0
CTECl,10899243.863687218500,4250974,,,,,213.40000000,0.0
UUl,10826407.549353829700,811387,,,,,1132.00000000,0.0
0J2El,10811986.396127397756,321877,,,,,35.60000000,0.0
0KEJl,10706833.247376040536,407780,,,,,29.02000000,0.0
NDAd,10693247.433446000000,97550,,,,,110.80000000,0.0
GMABc,10690791.671645561112,31948,,,,,2532.00000000,0.0
RXLp,10686737.069804000000,555531,,,,,18.83500000,0.0
QUIDl,10642200.962624041833,88000,,,,,101.76000000,0.0
SGROl,10547139.988750205000,655955,,,,,1353.00000000,0.0
CRDAl,10351743.062240394600,110514,,,,,7841.95490000,0.0
ABFl,10260510.854828332000,520088,,,,,1665.00000000,0.0
992n,10089687.422051826874,9799559,,,,,9.04000000,0.0
ABNa,10074129.111221000000,852000,,,,,11.72000000,0.0
EDPRu,10069667.892445000000,429795,,,,,23.26491900,0.0
SCHPz,10056093.768370363120,51580,,,,,195.00000000,0.0
ARGXb,9999540.093153000000,34568,,,,,295.70000000,0.0
HBRNi,9976494.190239000000,6176567,,,,,1.61180000,0.0
0HEWl,9877474.448063698878,64657,,,,,168.84000000,0.0
WTBl,9855695.475474359700,288108,,,,,2852.00000000,0.0
AKRBPs,9854658.363648321398,284394,,,,,331.40000000,0.0
LANDl,9842993.015378014100,1062876,,,,,771.20000000,0.0
EQTs,9807990.890732675184,272002,,,,,378.10000000,0.0
VUSDl,9794822.812613101701,125661,,,,,86.03250000,0.0
GALPu,9657204.300182000000,835191,,,,,11.58000000,0.0
INVEBs,9605694.911049361208,476251,,,,,209.10000000,0.0
GETIBs,9592074.731445315525,262346,,,,,381.40000000,0.0
SWMAs,9591567.040131920248,1387121,,,,,72.44000000,0.0
0QZKl,9589464.477017734347,168611,,,,,62.88500000,0.0
AT1d,9528668.375851000000,1823834,,,,,5.21000000,0.0
NDAh,9448168.988765000000,990106,,,,,9.50200000,0.0
INFl,9355737.808052017400,1299385,,,,,600.20000000,0.0
BOLs,9348332.905715350368,198719,,,,,485.53973200,0.0
BMEl,9347227.935890950100,1463658,,,,,543.60000000,0.0
TRELBs,9278362.002477255130,424699,,,,,223.20000000,0.0
CHRc,9256907.557959482712,138482,,,,,500.80000000,0.0
NDX1d,9255797.578578000000,558369,,,,,15.84003400,0.0
0L8Al,9094424.864277958740,135808,,,,,74.14500000,0.0
CLNz,9023033.347138103161,572532,,,,,16.05000000,0.0
SABe,9004026.413985000000,11914009,,,,,0.74060000,0.0
IDRe,8995431.406535000000,931438,,,,,9.54500000,0.0
SGREe,8971224.959383000000,560903,,,,,15.87000000,0.0
AGNa,8935541.412337000000,1810109,,,,,4.92900000,0.0
WCHd,8927728.262352000000,56646,,,,,156.60000000,0.0
BRBYl,8908674.734756384800,449120,,,,,1655.50000000,0.0
ATOp,8869380.277088000000,361426,,,,,24.44000000,0.0
QIAd,8735790.919095000000,196289,,,,,44.95000000,0.0
SDRl,8639633.716534910000,225263,,,,,3214.00000000,0.0
IIIl,8599806.094267692700,521833,,,,,1391.00000000,0.0
BVIp,8537810.755579000000,333158,,,,,25.73000000,0.0
ELISAh,8518341.721445000000,154756,,,,,55.72000000,0.0
TPKl,8516043.785545772200,569571,,,,,1257.45226900,0.0
BAERz,8465015.849982382304,159197,,,,,54.21726200,0.0
QQQn,8333624.828085414405,25542,,,,,361.86000000,0.0
APCd,8280231.447964000000,52318,,,,,157.36445000,0.0
MXWOl,8222041.259500542888,100000,,,,,90.87000000,0.0
BKTe,8100949.711944000000,1500634,,,,,5.35200000,0.0
SGEl,8058160.869457900100,949465,,,,,720.60000000,0.0
UCBb,8054802.249866000000,74303,,,,,108.90000000,0.0
XRSUl,8040445.168295331162,30000,,,,,296.21000000,0.0
